time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,trend_date,bitcoin,ethereum,xrp,bitcoin_crash,bitcoin_trust
11/14/2022 0:01,11/15/2022 0:01,11/14/2022 0:01,11/14/2022 23:59,0.074803,0.076,0.074,0.075,115945.754,331084,11/14/2022,74,19,43,67,0
11/15/2022 0:01,11/16/2022 0:01,11/15/2022 0:01,11/15/2022 23:59,0.074793,0.076,0.074,0.074,89320.882,250902,11/15/2022,64,16,50,60,52
11/16/2022 0:01,11/17/2022 0:01,11/16/2022 0:01,11/16/2022 23:59,0.074168,0.075,0.072,0.073,89619.452,249903,11/16/2022,62,16,42,60,63
11/17/2022 0:01,11/18/2022 0:01,11/17/2022 0:01,11/17/2022 23:59,0.072993,0.073,0.072,0.072,86185.189,234949,11/17/2022,66,17,42,47,99
11/18/2022 0:01,11/19/2022 0:01,11/18/2022 0:01,11/18/2022 23:59,0.071913,0.073,0.072,0.073,55965.479,138972,11/18/2022,57,14,43,44,63
11/19/2022 0:01,11/20/2022 0:01,11/19/2022 0:01,11/19/2022 23:59,0.072613,0.073,0.072,0.073,29202.422,84644,11/19/2022,44,12,32,46,75
11/20/2022 0:01,11/21/2022 0:01,11/20/2022 0:01,11/20/2022 23:59,0.072909,0.073,0.07,0.07,99646.06,223850,11/20/2022,43,12,33,34,63
11/21/2022 0:01,11/22/2022 0:01,11/21/2022 0:01,11/21/2022 23:59,0.070162,0.071,0.069,0.07,144132.095,315936,11/21/2022,60,18,35,39,56
11/22/2022 0:01,11/23/2022 0:01,11/22/2022 0:01,11/22/2022 23:59,0.070177,0.071,0.069,0.07,101092.752,219872,11/22/2022,60,16,31,31,78
11/23/2022 0:01,11/24/2022 0:01,11/23/2022 0:01,11/23/2022 23:59,0.070222,0.072,0.07,0.071,91837.003,201206,11/23/2022,51,13,36,0,100
11/24/2022 0:01,11/25/2022 0:01,11/24/2022 0:01,11/24/2022 23:59,0.07134,0.073,0.071,0.073,75736.767,161199,11/24/2022,38,10,34,0,49
11/25/2022 0:01,11/26/2022 0:01,11/25/2022 0:01,11/25/2022 23:59,0.072514,0.073,0.071,0.073,67688.346,141971,11/25/2022,40,9,38,0,0
11/26/2022 0:01,11/27/2022 0:01,11/26/2022 0:01,11/26/2022 23:59,0.072576,0.074,0.072,0.073,68683.131,142566,11/26/2022,34,9,35,18,41
11/27/2022 0:01,11/28/2022 0:01,11/27/2022 0:01,11/27/2022 23:59,0.07325,0.074,0.072,0.073,42166.114,97994,11/27/2022,35,9,32,0,0
11/28/2022 0:01,11/29/2022 0:01,11/28/2022 0:01,11/28/2022 23:59,0.072661,0.073,0.072,0.072,58587.48,150077,11/28/2022,47,12,34,15,0
11/29/2022 0:01,11/30/2022 0:01,11/29/2022 0:01,11/29/2022 23:59,0.072032,0.074,0.072,0.074,86486.292,180338,11/29/2022,42,11,37,18,30
11/30/2022 0:01,12/1/2022 0:01,11/30/2022 0:01,11/30/2022 23:59,0.073989,0.076,0.074,0.075,76523.549,160018,11/30/2022,43,11,44,19,0
12/1/2022 0:01,12/2/2022 0:01,12/1/2022 0:01,12/1/2022 23:59,0.07543,0.076,0.074,0.075,40904.849,82506,12/1/2022,44,11,36,23,40
12/2/2022 0:01,12/3/2022 0:01,12/2/2022 0:01,12/2/2022 23:59,0.075178,0.076,0.075,0.076,50124.937,131421,12/2/2022,41,10,34,20,0
12/3/2022 0:01,12/4/2022 0:01,12/3/2022 0:01,12/3/2022 23:59,0.07579,0.076,0.073,0.073,59164.044,139787,12/3/2022,31,9,28,0,0
12/4/2022 0:01,12/5/2022 0:01,12/4/2022 0:01,12/4/2022 23:59,0.073476,0.075,0.073,0.075,56393.396,131020,12/4/2022,34,8,28,0,0
12/5/2022 0:01,12/6/2022 0:01,12/5/2022 0:01,12/5/2022 23:59,0.074791,0.075,0.074,0.074,63967.165,159082,12/5/2022,41,10,33,0,0
12/6/2022 0:01,12/7/2022 0:01,12/6/2022 0:01,12/6/2022 23:59,0.074228,0.075,0.073,0.074,42093.087,94982,12/6/2022,38,9,32,0,0
12/7/2022 0:01,12/8/2022 0:01,12/7/2022 0:01,12/7/2022 23:59,0.074392,0.075,0.073,0.073,41975.09,96434,12/7/2022,40,11,28,0,0
12/8/2022 0:01,12/9/2022 0:01,12/8/2022 0:01,12/8/2022 23:59,0.07313,0.075,0.073,0.074,43942.204,93823,12/8/2022,37,12,34,0,33
12/9/2022 0:01,12/10/2022 0:01,12/9/2022 0:01,12/9/2022 23:59,0.074322,0.075,0.074,0.074,49270.214,80451,12/9/2022,37,12,30,0,46
12/10/2022 0:01,12/11/2022 0:01,12/10/2022 0:01,12/10/2022 23:59,0.073725,0.074,0.074,0.074,20179.827,40364,12/10/2022,34,11,28,0,0
12/11/2022 0:01,12/12/2022 0:01,12/11/2022 0:01,12/11/2022 23:59,0.073944,0.074,0.074,0.074,16318.801,36226,12/11/2022,31,11,26,0,0
12/12/2022 0:01,12/13/2022 0:01,12/12/2022 0:01,12/12/2022 23:59,0.073911,0.074,0.073,0.074,29440.313,63881,12/12/2022,35,11,31,0,53
12/13/2022 0:01,12/14/2022 0:01,12/13/2022 0:01,12/13/2022 23:59,0.074104,0.075,0.073,0.074,58078.268,109804,12/13/2022,47,14,37,17,0
12/14/2022 0:01,12/15/2022 0:01,12/14/2022 0:01,12/14/2022 23:59,0.074277,0.074,0.073,0.073,37926.437,64364,12/14/2022,43,12,33,17,36
12/15/2022 0:01,12/16/2022 0:01,12/15/2022 0:01,12/15/2022 23:59,0.07345,0.073,0.073,0.073,33060.63,49400,12/15/2022,42,12,38,0,40
12/16/2022 0:01,12/17/2022 0:01,12/16/2022 0:01,12/16/2022 23:59,0.072961,0.073,0.07,0.07,61453.778,110491,12/16/2022,40,12,41,22,0
12/17/2022 0:01,12/18/2022 0:01,12/17/2022 0:01,12/17/2022 23:59,0.070174,0.071,0.07,0.071,24308.075,38986,12/17/2022,32,10,36,0,0
12/18/2022 0:01,12/19/2022 0:01,12/18/2022 0:01,12/18/2022 23:59,0.070753,0.071,0.07,0.071,20331.925,39307,12/18/2022,29,10,26,0,0
12/19/2022 0:01,12/20/2022 0:01,12/19/2022 0:01,12/19/2022 23:59,0.070664,0.071,0.07,0.071,20955.789,38213,12/19/2022,35,11,31,0,0
12/20/2022 0:01,12/21/2022 0:01,12/20/2022 0:01,12/20/2022 23:59,0.071026,0.072,0.071,0.072,57593.17,119763,12/20/2022,37,11,30,0,0
12/21/2022 0:01,12/22/2022 0:01,12/21/2022 0:01,12/21/2022 23:59,0.072025,0.072,0.072,0.072,41735.193,84588,12/21/2022,34,12,29,0,0
12/22/2022 0:01,12/23/2022 0:01,12/22/2022 0:01,12/22/2022 23:59,0.072139,0.073,0.071,0.072,56748.209,128743,12/22/2022,37,12,27,0,35
12/23/2022 0:01,12/24/2022 0:01,12/23/2022 0:01,12/23/2022 23:59,0.072384,0.073,0.072,0.073,51648.447,90923,12/23/2022,31,11,27,0,41
12/24/2022 0:01,12/25/2022 0:01,12/24/2022 0:01,12/24/2022 23:59,0.072708,0.073,0.072,0.072,25369.903,55428,12/24/2022,30,10,25,0,51
12/25/2022 0:01,12/26/2022 0:01,12/25/2022 0:01,12/25/2022 23:59,0.072489,0.073,0.071,0.072,33816.117,76720,12/25/2022,29,10,21,0,0
12/26/2022 0:01,12/27/2022 0:01,12/26/2022 0:01,12/26/2022 23:59,0.072399,0.073,0.072,0.073,33633.938,69668,12/26/2022,31,10,31,0,0
12/27/2022 0:01,12/28/2022 0:01,12/27/2022 0:01,12/27/2022 23:59,0.072585,0.073,0.072,0.073,56666.566,105588,12/27/2022,35,12,32,20,37
12/28/2022 0:01,12/29/2022 0:01,12/28/2022 0:01,12/28/2022 23:59,0.07252,0.073,0.072,0.072,59869.26,116772,12/28/2022,37,12,31,0,35
12/29/2022 0:01,12/30/2022 0:01,12/29/2022 0:01,12/29/2022 23:59,0.071925,0.072,0.072,0.072,49504.314,96077,12/29/2022,34,12,33,0,0
12/30/2022 0:01,12/31/2022 0:01,12/30/2022 0:01,12/30/2022 23:59,0.072174,0.073,0.072,0.072,52300.759,92626,12/30/2022,31,10,30,19,0
12/31/2022 0:01,1/1/2023 0:01,12/31/2022 0:01,12/31/2022 23:59,0.072245,0.073,0.072,0.072,34105.932,64232,12/31/2022,25,9,25,0,0
1/1/2023 0:01,1/2/2023 0:01,1/1/2023 0:01,1/1/2023 23:59,0.072299,0.073,0.072,0.072,29468.591,56556,1/1/2023,45,37,15,0,0
1/2/2023 0:01,1/3/2023 0:01,1/2/2023 0:01,1/2/2023 23:59,0.072238,0.073,0.072,0.073,50722.834,89679,1/2/2023,46,40,23,0,49
1/3/2023 0:01,1/4/2023 0:01,1/3/2023 0:01,1/3/2023 23:59,0.072814,0.073,0.072,0.073,56320.878,94516,1/3/2023,50,39,18,0,0
1/4/2023 0:01,1/5/2023 0:01,1/4/2023 0:01,1/4/2023 23:59,0.07284,0.075,0.073,0.075,99700.207,167208,1/4/2023,52,43,19,0,0
1/5/2023 0:01,1/6/2023 0:01,1/5/2023 0:01,1/5/2023 23:59,0.074581,0.075,0.074,0.074,57152.494,96413,1/5/2023,47,42,21,0,0
1/6/2023 0:01,1/7/2023 0:01,1/6/2023 0:01,1/6/2023 23:59,0.074336,0.075,0.074,0.075,64364.259,118054,1/6/2023,45,38,22,0,0
1/7/2023 0:01,1/8/2023 0:01,1/7/2023 0:01,1/7/2023 23:59,0.074875,0.075,0.074,0.075,23281.288,44475,1/7/2023,41,27,18,0,0
1/8/2023 0:01,1/9/2023 0:01,1/8/2023 0:01,1/8/2023 23:59,0.074596,0.076,0.074,0.075,35430.745,66256,1/8/2023,38,29,17,0,0
1/9/2023 0:01,1/10/2023 0:01,1/9/2023 0:01,1/9/2023 23:59,0.075324,0.078,0.075,0.077,71336.024,130716,1/9/2023,48,36,23,0,67
1/10/2023 0:01,1/11/2023 0:01,1/10/2023 0:01,1/10/2023 23:59,0.076857,0.077,0.077,0.077,56726.681,101919,1/10/2023,48,35,22,0,0
1/11/2023 0:01,1/12/2023 0:01,1/11/2023 0:01,1/11/2023 23:59,0.076569,0.078,0.076,0.077,65169.615,121303,1/11/2023,47,36,25,0,0
1/12/2023 0:01,1/13/2023 0:01,1/12/2023 0:01,1/12/2023 23:59,0.077431,0.078,0.075,0.075,117084.67,251928,1/12/2023,62,51,24,0,0
1/13/2023 0:01,1/14/2023 0:01,1/13/2023 0:01,1/13/2023 23:59,0.075123,0.075,0.073,0.073,113686.271,218616,1/13/2023,66,44,22,0,79
1/14/2023 0:01,1/15/2023 0:01,1/14/2023 0:01,1/14/2023 23:59,0.072811,0.075,0.072,0.074,176275.294,411860,1/14/2023,81,66,24,0,55
1/15/2023 0:01,1/16/2023 0:01,1/15/2023 0:01,1/15/2023 23:59,0.073973,0.075,0.073,0.074,53483.992,136896,1/15/2023,57,44,20,0,0
1/16/2023 0:01,1/17/2023 0:01,1/16/2023 0:01,1/16/2023 23:59,0.074368,0.075,0.074,0.074,96734.599,197408,1/16/2023,70,52,23,48,0
1/17/2023 0:01,1/18/2023 0:01,1/17/2023 0:01,1/17/2023 23:59,0.074434,0.075,0.074,0.074,69833.348,150766,1/17/2023,66,55,23,0,0
1/18/2023 0:01,1/19/2023 0:01,1/18/2023 0:01,1/18/2023 23:59,0.074066,0.075,0.073,0.073,74322.02,158898,1/18/2023,68,49,23,0,72
1/19/2023 0:01,1/20/2023 0:01,1/19/2023 0:01,1/19/2023 23:59,0.073135,0.074,0.073,0.074,30873.322,57495,1/19/2023,62,46,24,0,90
1/20/2023 0:01,1/21/2023 0:01,1/20/2023 0:01,1/20/2023 23:59,0.073615,0.075,0.073,0.073,48340.246,97905,1/20/2023,65,49,23,0,0
1/21/2023 0:01,1/22/2023 0:01,1/21/2023 0:01,1/21/2023 23:59,0.073162,0.074,0.071,0.071,67625.935,130604,1/21/2023,63,52,22,0,0
1/22/2023 0:01,1/23/2023 0:01,1/22/2023 0:01,1/22/2023 23:59,0.07139,0.072,0.071,0.072,38997.739,86476,1/22/2023,57,44,19,0,0
1/23/2023 0:01,1/24/2023 0:01,1/23/2023 0:01,1/23/2023 23:59,0.07165,0.072,0.071,0.071,65531.742,153341,1/23/2023,66,50,29,0,0
1/24/2023 0:01,1/25/2023 0:01,1/24/2023 0:05,1/24/2023 23:59,0.070957,0.071,0.068,0.069,78677.46,168173,1/24/2023,61,45,26,0,0
1/25/2023 0:01,1/26/2023 0:01,1/25/2023 0:01,1/25/2023 23:59,0.068747,0.07,0.068,0.07,110190.402,222734,1/25/2023,59,44,23,0,0
1/26/2023 0:01,1/27/2023 0:01,1/26/2023 0:01,1/26/2023 23:59,0.069896,0.07,0.069,0.07,75115.2,163098,1/26/2023,59,43,25,0,0
1/27/2023 0:01,1/28/2023 0:01,1/27/2023 0:01,1/27/2023 23:59,0.069597,0.07,0.068,0.069,85642.082,177037,1/27/2023,56,40,21,0,0
1/28/2023 0:01,1/29/2023 0:01,1/28/2023 0:01,1/28/2023 23:59,0.06924,0.069,0.068,0.068,53756.148,118535,1/28/2023,46,33,20,0,50
1/29/2023 0:01,1/30/2023 0:01,1/29/2023 0:01,1/29/2023 23:59,0.068287,0.07,0.068,0.069,83841.045,175544,1/29/2023,50,39,21,61,48
1/30/2023 0:01,1/31/2023 0:01,1/30/2023 0:01,1/30/2023 23:59,0.06928,0.069,0.068,0.069,83879.445,173249,1/30/2023,56,42,22,0,0
1/31/2023 0:01,2/1/2023 0:01,1/31/2023 0:01,1/31/2023 23:59,0.068615,0.069,0.068,0.069,57253.472,126413,1/31/2023,55,41,23,0,0
2/1/2023 0:01,2/2/2023 0:01,2/1/2023 0:01,2/1/2023 23:59,0.068547,0.07,0.068,0.069,76374.152,160602,2/1/2023,55,42,22,0,0
2/2/2023 0:01,2/3/2023 0:01,2/2/2023 0:01,2/2/2023 23:59,0.069184,0.071,0.069,0.07,101277.536,213615,2/2/2023,63,50,24,0,44
2/3/2023 0:01,2/4/2023 0:01,2/3/2023 0:05,2/3/2023 23:59,0.069939,0.071,0.07,0.071,83805.656,171657,2/3/2023,54,40,24,0,0
2/4/2023 0:01,2/5/2023 0:01,2/4/2023 0:01,2/4/2023 23:59,0.071003,0.072,0.071,0.071,61311.545,129819,2/4/2023,43,42,19,0,0
2/5/2023 0:01,2/6/2023 0:01,2/5/2023 0:01,2/5/2023 23:59,0.071438,0.072,0.071,0.071,61639.03,132577,2/5/2023,44,35,20,0,0
2/6/2023 0:01,2/7/2023 0:01,2/6/2023 0:01,2/6/2023 23:59,0.071042,0.072,0.071,0.071,74943.751,144295,2/6/2023,50,41,22,0,0
2/7/2023 0:01,2/8/2023 0:01,2/7/2023 0:01,2/7/2023 23:59,0.07091,0.072,0.071,0.072,81465.323,163859,2/7/2023,48,36,20,0,44
2/8/2023 0:01,2/9/2023 0:01,2/8/2023 0:01,2/8/2023 23:59,0.071884,0.073,0.072,0.072,69589.386,159210,2/8/2023,41,39,19,0,43
2/9/2023 0:01,2/10/2023 0:01,2/9/2023 0:01,2/9/2023 23:59,0.071882,0.072,0.07,0.071,90467.999,208531,2/9/2023,48,34,24,79,0
2/10/2023 0:01,2/11/2023 0:01,2/10/2023 0:01,2/10/2023 23:59,0.070901,0.071,0.07,0.07,78056.077,166144,2/10/2023,49,36,22,0,0
2/11/2023 0:01,2/12/2023 0:01,2/11/2023 0:01,2/11/2023 23:59,0.06997,0.071,0.07,0.07,45563.092,97586,2/11/2023,41,31,18,0,0
2/12/2023 0:01,2/13/2023 0:01,2/12/2023 0:01,2/12/2023 23:59,0.070372,0.07,0.069,0.07,45137.777,101336,2/12/2023,39,28,17,0,0
2/13/2023 0:01,2/14/2023 0:01,2/13/2023 0:01,2/13/2023 23:59,0.069549,0.07,0.068,0.069,91712.678,186188,2/13/2023,43,30,20,0,0
2/14/2023 0:01,2/15/2023 0:01,2/14/2023 0:01,2/14/2023 23:59,0.069135,0.07,0.069,0.07,87540.494,177265,2/14/2023,45,34,21,49,0
2/15/2023 0:01,2/16/2023 0:01,2/15/2023 0:01,2/15/2023 23:59,0.070078,0.07,0.069,0.069,101503.088,194611,2/15/2023,56,41,22,0,0
2/16/2023 0:01,2/17/2023 0:01,2/16/2023 0:01,2/16/2023 23:59,0.068865,0.07,0.068,0.07,110698.146,254584,2/16/2023,70,51,21,56,0
2/17/2023 0:01,2/18/2023 0:01,2/17/2023 0:01,2/17/2023 23:59,0.069645,0.07,0.069,0.069,99604.614,224840,2/17/2023,59,43,19,0,0
2/18/2023 0:01,2/19/2023 0:01,2/18/2023 0:01,2/18/2023 23:59,0.068942,0.069,0.068,0.069,55766.676,132690,2/18/2023,43,36,17,0,0
2/19/2023 0:01,2/20/2023 0:01,2/19/2023 0:01,2/19/2023 23:59,0.068678,0.069,0.068,0.069,64279.934,158205,2/19/2023,42,36,16,61,0
2/20/2023 0:01,2/21/2023 0:01,2/20/2023 0:01,2/20/2023 23:59,0.069209,0.07,0.068,0.069,79496.467,190412,2/20/2023,51,46,20,0,0
2/21/2023 0:01,2/22/2023 0:01,2/21/2023 0:01,2/21/2023 23:59,0.068572,0.069,0.068,0.068,122730.237,245196,2/21/2023,55,44,21,0,0
2/22/2023 0:01,2/23/2023 0:01,2/22/2023 0:01,2/22/2023 23:59,0.067879,0.068,0.068,0.068,98201.814,214687,2/22/2023,49,35,19,0,63
2/23/2023 0:01,2/24/2023 0:01,2/23/2023 0:01,2/23/2023 23:59,0.067944,0.069,0.068,0.069,107325.423,214911,2/23/2023,47,33,17,0,0
2/24/2023 0:01,2/25/2023 0:01,2/24/2023 0:01,2/24/2023 23:59,0.06895,0.07,0.068,0.069,90540.432,211388,2/24/2023,46,34,18,0,0
2/25/2023 0:01,2/26/2023 0:01,2/25/2023 0:01,2/25/2023 23:59,0.069345,0.07,0.068,0.069,50065.108,129847,2/25/2023,43,30,17,0,0
2/26/2023 0:01,2/27/2023 0:01,2/26/2023 0:01,2/26/2023 23:59,0.068848,0.07,0.069,0.07,58285.653,155797,2/26/2023,38,33,15,0,0
2/27/2023 0:01,2/28/2023 0:01,2/27/2023 0:01,2/27/2023 23:59,0.069681,0.07,0.069,0.07,94214.378,210404,2/27/2023,43,33,20,0,0
2/28/2023 0:01,3/1/2023 0:01,2/28/2023 0:01,2/28/2023 23:59,0.069536,0.07,0.069,0.069,76224.967,169446,2/28/2023,39,34,18,0,0
3/1/2023 0:01,3/2/2023 0:01,3/1/2023 0:01,3/1/2023 23:59,0.069371,0.07,0.069,0.07,90271.056,194609,3/1/2023,40,32,19,0,0
3/2/2023 0:01,3/3/2023 0:01,3/2/2023 0:01,3/2/2023 23:59,0.07048,0.071,0.07,0.07,82237.407,182161,3/2/2023,40,32,18,0,0
3/3/2023 0:01,3/4/2023 0:01,3/3/2023 0:01,3/3/2023 23:59,0.070216,0.07,0.07,0.07,105988.17,206911,3/3/2023,50,33,18,87,0
3/4/2023 0:01,3/5/2023 0:01,3/4/2023 0:01,3/4/2023 23:59,0.070208,0.07,0.07,0.07,44906.265,106507,3/4/2023,40,30,16,0,0
3/5/2023 0:01,3/6/2023 0:01,3/5/2023 0:01,3/5/2023 23:59,0.070105,0.07,0.07,0.07,56839.341,130113,3/5/2023,37,28,15,0,0
3/6/2023 0:01,3/7/2023 0:01,3/6/2023 0:01,3/6/2023 23:59,0.069754,0.07,0.07,0.07,65646.561,128713,3/6/2023,43,30,19,0,0
3/7/2023 0:01,3/8/2023 0:01,3/7/2023 0:01,3/7/2023 23:59,0.069876,0.07,0.07,0.07,72944.394,142187,3/7/2023,39,30,22,0,68
3/8/2023 0:01,3/9/2023 0:01,3/8/2023 0:01,3/8/2023 23:59,0.070355,0.071,0.07,0.071,90513.175,173414,3/8/2023,41,28,27,0,50
3/9/2023 0:01,3/10/2023 0:01,3/9/2023 0:01,3/9/2023 23:59,0.07061,0.072,0.07,0.071,113175.472,228460,3/9/2023,52,35,26,45,66
3/10/2023 0:01,3/11/2023 0:01,3/10/2023 0:01,3/10/2023 23:59,0.070533,0.071,0.07,0.071,124555.442,288037,3/10/2023,72,43,25,100,0
3/11/2023 0:01,3/12/2023 0:01,3/11/2023 0:01,3/11/2023 23:59,0.070788,0.072,0.071,0.072,118815.153,311094,3/11/2023,57,37,24,58,0
3/12/2023 0:01,3/13/2023 0:01,3/12/2023 0:01,3/12/2023 23:59,0.071946,0.074,0.071,0.072,134640.927,321072,3/12/2023,55,35,24,70,0
3/13/2023 0:01,3/14/2023 0:01,3/13/2023 0:01,3/13/2023 23:59,0.071836,0.072,0.069,0.069,134808.398,318708,3/13/2023,90,53,28,62,64
3/14/2023 0:01,3/15/2023 0:01,3/14/2023 0:01,3/14/2023 23:59,0.069387,0.07,0.067,0.069,211723.112,439215,3/14/2023,94,63,30,60,48
3/15/2023 0:01,3/16/2023 0:01,3/15/2023 0:01,3/15/2023 23:59,0.068859,0.069,0.067,0.068,123945.523,286046,3/15/2023,73,45,28,0,0
3/16/2023 0:01,3/17/2023 0:01,3/16/2023 0:01,3/16/2023 23:59,0.067945,0.068,0.067,0.067,95431.675,204156,3/16/2023,63,41,28,66,0
3/17/2023 0:01,3/18/2023 0:01,3/17/2023 0:01,3/17/2023 23:59,0.066946,0.067,0.064,0.065,166023.788,360691,3/17/2023,80,56,27,0,49
3/18/2023 0:01,3/19/2023 0:01,3/18/2023 0:01,3/18/2023 23:59,0.06533,0.067,0.065,0.065,102265.031,270247,3/18/2023,80,56,27,0,49
3/19/2023 0:01,3/20/2023 0:01,3/19/2023 0:01,3/19/2023 23:59,0.065369,0.066,0.064,0.064,91560.244,223122,3/19/2023,87,54,28,0,0
3/20/2023 0:01,3/21/2023 0:01,3/20/2023 0:01,3/20/2023 23:59,0.063669,0.064,0.062,0.063,119792.996,284110,3/20/2023,100,55,29,0,48
3/21/2023 0:01,3/22/2023 0:01,3/21/2023 0:01,3/21/2023 23:59,0.062503,0.065,0.062,0.064,138322.499,310142,3/21/2023,82,51,90,0,57
3/22/2023 0:01,3/23/2023 0:01,3/22/2023 0:01,3/22/2023 23:59,0.064099,0.064,0.063,0.064,183555.954,305198,3/22/2023,84,56,76,72,63
3/23/2023 0:01,3/24/2023 0:01,3/23/2023 0:01,3/23/2023 23:59,0.063642,0.065,0.063,0.064,112497.68,204599,3/23/2023,81,55,47,0,0
3/24/2023 0:01,3/25/2023 0:01,3/24/2023 0:01,3/24/2023 23:59,0.064105,0.064,0.063,0.064,92074.006,158491,3/24/2023,72,46,39,0,47
3/25/2023 0:01,3/26/2023 0:01,3/25/2023 0:01,3/25/2023 23:59,0.063701,0.064,0.063,0.063,48293.671,85783,3/25/2023,52,35,36,0,0
3/26/2023 0:01,3/27/2023 0:01,3/26/2023 0:01,3/26/2023 23:59,0.063422,0.064,0.063,0.063,53973.956,93557,3/26/2023,51,36,36,0,0
3/27/2023 0:01,3/28/2023 0:01,3/27/2023 0:01,3/27/2023 23:59,0.063424,0.064,0.063,0.063,75796.715,125096,3/27/2023,66,44,49,0,0
3/28/2023 0:01,3/29/2023 0:01,3/28/2023 0:01,3/28/2023 23:59,0.063194,0.065,0.063,0.065,93521.183,144700,3/28/2023,61,42,84,0,0
3/29/2023 0:01,3/30/2023 0:01,3/29/2023 0:01,3/29/2023 23:59,0.06503,0.065,0.063,0.063,91798.973,127795,3/29/2023,65,45,100,0,46
3/30/2023 0:01,3/31/2023 0:01,3/30/2023 0:01,3/30/2023 23:59,0.063247,0.064,0.063,0.064,87772.082,146847,3/30/2023,67,45,75,0,0
3/31/2023 0:01,4/1/2023 0:01,3/31/2023 0:01,3/31/2023 23:59,0.063985,0.065,0.064,0.064,96353.341,148254,3/31/2023,63,43,63,64,0
4/1/2023 0:01,4/2/2023 0:01,4/1/2023 0:01,4/1/2023 23:59,0.063987,0.064,0.064,0.064,45966.521,75531,4/1/2023,52,41,51,0,52
4/2/2023 0:01,4/3/2023 0:01,4/2/2023 0:01,4/2/2023 23:59,0.063992,0.064,0.064,0.064,52729.105,87144,4/2/2023,54,36,47,0,0
4/3/2023 0:01,4/4/2023 0:01,4/3/2023 0:01,4/3/2023 23:59,0.063692,0.065,0.064,0.065,89803.682,172291,4/3/2023,59,41,47,0,0
4/4/2023 0:01,4/5/2023 0:01,4/4/2023 0:01,4/4/2023 23:59,0.065123,0.067,0.065,0.066,88077.016,169557,4/4/2023,60,49,46,0,0
4/5/2023 0:01,4/6/2023 0:01,4/5/2023 0:01,4/5/2023 23:59,0.066413,0.068,0.066,0.068,87526.489,198192,4/5/2023,60,60,44,0,0
4/6/2023 0:01,4/7/2023 0:01,4/6/2023 0:01,4/6/2023 23:59,0.067753,0.068,0.067,0.067,70342.742,143520,4/6/2023,59,49,40,0,0
4/7/2023 0:01,4/8/2023 0:01,4/7/2023 0:01,4/7/2023 23:59,0.066789,0.067,0.066,0.067,47963.733,95041,4/7/2023,51,40,40,0,0
4/8/2023 0:01,4/9/2023 0:01,4/8/2023 0:01,4/8/2023 23:59,0.066783,0.067,0.066,0.066,33331.845,65261,4/8/2023,46,36,33,0,0
4/9/2023 0:01,4/10/2023 0:01,4/9/2023 0:01,4/9/2023 23:59,0.066173,0.066,0.065,0.066,51490.089,106831,4/9/2023,45,38,29,0,0
4/10/2023 0:01,4/11/2023 0:01,4/10/2023 0:01,4/10/2023 23:59,0.065623,0.066,0.064,0.064,70123.605,158527,4/10/2023,69,50,38,0,0
4/11/2023 0:01,4/12/2023 0:01,4/11/2023 0:01,4/11/2023 23:59,0.064451,0.065,0.063,0.063,86039.569,175544,4/11/2023,95,73,43,0,52
4/12/2023 0:01,4/13/2023 0:01,4/12/2023 0:01,4/12/2023 23:59,0.062578,0.064,0.062,0.064,107027.342,194953,4/12/2023,76,72,39,0,0
4/13/2023 0:01,4/14/2023 0:01,4/13/2023 0:01,4/13/2023 23:59,0.064151,0.067,0.063,0.066,127745.975,257527,4/13/2023,71,87,37,0,43
4/14/2023 0:01,4/15/2023 0:01,4/14/2023 0:01,4/14/2023 23:59,0.066241,0.069,0.066,0.069,150811.496,337168,4/14/2023,70,100,44,0,0
4/15/2023 0:01,4/16/2023 0:01,4/15/2023 0:01,4/15/2023 23:59,0.068928,0.07,0.068,0.069,60994.672,131841,4/15/2023,57,61,32,0,0
4/16/2023 0:01,4/17/2023 0:01,4/16/2023 0:01,4/16/2023 23:59,0.069008,0.07,0.069,0.07,72005.199,136164,4/16/2023,53,58,29,0,55
4/17/2023 0:01,4/18/2023 0:01,4/17/2023 0:01,4/17/2023 23:59,0.069918,0.071,0.07,0.07,79439.186,159638,4/17/2023,64,59,31,0,0
4/18/2023 0:01,4/19/2023 0:01,4/18/2023 0:01,4/18/2023 23:59,0.07048,0.071,0.069,0.069,80712.596,162115,4/18/2023,61,58,36,0,52
4/19/2023 0:01,4/20/2023 0:01,4/19/2023 0:01,4/19/2023 23:59,0.069231,0.069,0.067,0.067,115063.566,295285,4/19/2023,60,56,37,0,0
4/20/2023 0:01,4/21/2023 0:01,4/20/2023 0:01,4/20/2023 23:59,0.067162,0.069,0.067,0.069,90673.87,193917,4/20/2023,60,46,33,0,0
4/21/2023 0:01,4/22/2023 0:01,4/21/2023 0:01,4/21/2023 23:59,0.068788,0.069,0.067,0.068,87207.646,204726,4/21/2023,52,47,29,0,0
4/22/2023 0:01,4/23/2023 0:01,4/22/2023 0:01,4/22/2023 23:59,0.067816,0.068,0.067,0.067,40652.332,100789,4/22/2023,45,39,24,0,0
4/23/2023 0:01,4/24/2023 0:01,4/23/2023 0:01,4/23/2023 23:59,0.067373,0.068,0.067,0.067,37925.431,103421,4/23/2023,47,36,22,0,0
